1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.194121926,1,1.194121926,1.244724606,1.194121926,1,1.194121926,1,1.194121926,1,1.194121926,1,1.194121926,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00047282,1,1.00047282,1.240807776,1.00047282,1,1.00047282,1,1.00047282,1,1.00047282,1,1.00047282,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.160146723,1,1.160146723,0.700703053,1.160146723,1,1.160146723,1,1.160146723,1,1.160146723,1,1.160146723,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.152018889,1,1.152018889,1.07303045,1.152018889,1,1.152018889,1,1.152018889,1,1.152018889,1,1.152018889,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.020653268,1,1.020653268,1.294129033,1.020653268,1,1.020653268,1,1.020653268,1,1.020653268,1,1.020653268,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.062764101,1,1.062764101,1.134956089,1.062764101,1,1.062764101,1,1.062764101,1,1.062764101,1,1.062764101,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.122982763,1,1.122982763,1.17504201,1.122982763,1,1.122982763,1,1.122982763,1,1.122982763,1,1.122982763,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.210196283,1,1.210196283,0.627250788,1.210196283,1,1.210196283,1,1.210196283,1,1.210196283,1,1.210196283,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.287865671,1,1.287865671,0.741719157,1.287865671,1,1.287865671,1,1.287865671,1,1.287865671,1,1.287865671,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.045033097,1,1.045033097,0.735645945,1.045033097,1,1.045033097,1,1.045033097,1,1.045033097,1,1.045033097,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.184735753,1,1.184735753,1.28343998,1.184735753,1,1.184735753,1,1.184735753,1,1.184735753,1,1.184735753,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.093151857,1,1.093151857,0.686648783,1.093151857,1,1.093151857,1,1.093151857,1,1.093151857,1,1.093151857,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.246496584,1,1.246496584,0.865868226,1.246496584,1,1.246496584,1,1.246496584,1,1.246496584,1,1.246496584,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.070883548,1,1.070883548,0.886259896,1.070883548,1,1.070883548,1,1.070883548,1,1.070883548,1,1.070883548,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.004420887,1,1.004420887,1.187215942,1.004420887,1,1.004420887,1,1.004420887,1,1.004420887,1,1.004420887,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.204215932,1,1.204215932,1.359638245,1.204215932,1,1.204215932,1,1.204215932,1,1.204215932,1,1.204215932,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10465602,1,1.10465602,1.325524727,1.10465602,1,1.10465602,1,1.10465602,1,1.10465602,1,1.10465602,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.259534166,1,1.259534166,1.291510285,1.259534166,1,1.259534166,1,1.259534166,1,1.259534166,1,1.259534166,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.079056055,1,1.079056055,1.203248486,1.079056055,1,1.079056055,1,1.079056055,1,1.079056055,1,1.079056055,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.263286729,1,1.263286729,1.032375994,1.263286729,1,1.263286729,1,1.263286729,1,1.263286729,1,1.263286729,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.264798044,1,1.264798044,1.152064207,1.264798044,1,1.264798044,1,1.264798044,1,1.264798044,1,1.264798044,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.081037143,1,1.081037143,1.366667782,1.081037143,1,1.081037143,1,1.081037143,1,1.081037143,1,1.081037143,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.280659285,1,1.280659285,0.869043676,1.280659285,1,1.280659285,1,1.280659285,1,1.280659285,1,1.280659285,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.059634163,1,1.059634163,1.380330725,1.059634163,1,1.059634163,1,1.059634163,1,1.059634163,1,1.059634163,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.175958041,1,1.175958041,1.23199896,1.175958041,1,1.175958041,1,1.175958041,1,1.175958041,1,1.175958041,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.277450951,1,1.277450951,0.831896779,1.277450951,1,1.277450951,1,1.277450951,1,1.277450951,1,1.277450951,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.148811532,1,1.148811532,0.798126395,1.148811532,1,1.148811532,1,1.148811532,1,1.148811532,1,1.148811532,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.117144238,1,1.117144238,0.605839789,1.117144238,1,1.117144238,1,1.117144238,1,1.117144238,1,1.117144238,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.207116584,1,1.207116584,0.892796939,1.207116584,1,1.207116584,1,1.207116584,1,1.207116584,1,1.207116584,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.211344972,1,1.211344972,1.371269974,1.211344972,1,1.211344972,1,1.211344972,1,1.211344972,1,1.211344972,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.043602255,1,1.043602255,0.738808829,1.043602255,1,1.043602255,1,1.043602255,1,1.043602255,1,1.043602255,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.227383991,1,1.227383991,1.084897007,1.227383991,1,1.227383991,1,1.227383991,1,1.227383991,1,1.227383991,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.080560102,1,1.080560102,1.186601909,1.080560102,1,1.080560102,1,1.080560102,1,1.080560102,1,1.080560102,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.242414905,1,1.242414905,0.870477312,1.242414905,1,1.242414905,1,1.242414905,1,1.242414905,1,1.242414905,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.084510754,1,1.084510754,0.989261416,1.084510754,1,1.084510754,1,1.084510754,1,1.084510754,1,1.084510754,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.232118949,1,1.232118949,0.975308284,1.232118949,1,1.232118949,1,1.232118949,1,1.232118949,1,1.232118949,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.107671507,1,1.107671507,1.008573119,1.107671507,1,1.107671507,1,1.107671507,1,1.107671507,1,1.107671507,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.140081445,1,1.140081445,1.377521733,1.140081445,1,1.140081445,1,1.140081445,1,1.140081445,1,1.140081445,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.086581696,1,1.086581696,1.021012922,1.086581696,1,1.086581696,1,1.086581696,1,1.086581696,1,1.086581696,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.135741709,1,1.135741709,1.251089926,1.135741709,1,1.135741709,1,1.135741709,1,1.135741709,1,1.135741709,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.108195695,1,1.108195695,0.826964171,1.108195695,1,1.108195695,1,1.108195695,1,1.108195695,1,1.108195695,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.216942437,1,1.216942437,0.606842365,1.216942437,1,1.216942437,1,1.216942437,1,1.216942437,1,1.216942437,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.162057179,1,1.162057179,0.889427205,1.162057179,1,1.162057179,1,1.162057179,1,1.162057179,1,1.162057179,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.114031943,1,1.114031943,0.760958679,1.114031943,1,1.114031943,1,1.114031943,1,1.114031943,1,1.114031943,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.21513506,1,1.21513506,1.230011482,1.21513506,1,1.21513506,1,1.21513506,1,1.21513506,1,1.21513506,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.183308365,1,1.183308365,1.148983073,1.183308365,1,1.183308365,1,1.183308365,1,1.183308365,1,1.183308365,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.103982963,1,1.103982963,1.194434705,1.103982963,1,1.103982963,1,1.103982963,1,1.103982963,1,1.103982963,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.121580618,1,1.121580618,1.147510941,1.121580618,1,1.121580618,1,1.121580618,1,1.121580618,1,1.121580618,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.234709191,1,1.234709191,1.201047476,1.234709191,1,1.234709191,1,1.234709191,1,1.234709191,1,1.234709191,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.038904405,1,1.038904405,0.977183169,1.038904405,1,1.038904405,1,1.038904405,1,1.038904405,1,1.038904405,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.088610769,1,1.088610769,0.938260723,1.088610769,1,1.088610769,1,1.088610769,1,1.088610769,1,1.088610769,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.292399746,1,1.292399746,0.772493502,1.292399746,1,1.292399746,1,1.292399746,1,1.292399746,1,1.292399746,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.281841119,1,1.281841119,1.193204229,1.281841119,1,1.281841119,1,1.281841119,1,1.281841119,1,1.281841119,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.046062088,1,1.046062088,0.78553923,1.046062088,1,1.046062088,1,1.046062088,1,1.046062088,1,1.046062088,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.088454002,1,1.088454002,1.02685144,1.088454002,1,1.088454002,1,1.088454002,1,1.088454002,1,1.088454002,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.02456667,1,1.02456667,0.840296671,1.02456667,1,1.02456667,1,1.02456667,1,1.02456667,1,1.02456667,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.299261973,1,1.299261973,1.029125485,1.299261973,1,1.299261973,1,1.299261973,1,1.299261973,1,1.299261973,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.246968145,1,1.246968145,1.36241306,1.246968145,1,1.246968145,1,1.246968145,1,1.246968145,1,1.246968145,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.068539444,1,1.068539444,0.767150584,1.068539444,1,1.068539444,1,1.068539444,1,1.068539444,1,1.068539444,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.124736742,1,1.124736742,1.11424624,1.124736742,1,1.124736742,1,1.124736742,1,1.124736742,1,1.124736742,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.008997497,1,1.008997497,1.004586986,1.008997497,1,1.008997497,1,1.008997497,1,1.008997497,1,1.008997497,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.198725273,1,1.198725273,0.677185395,1.198725273,1,1.198725273,1,1.198725273,1,1.198725273,1,1.198725273,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.00005821,1,1.00005821,1.366331897,1.00005821,1,1.00005821,1,1.00005821,1,1.00005821,1,1.00005821,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.024946515,1,1.024946515,1.089239091,1.024946515,1,1.024946515,1,1.024946515,1,1.024946515,1,1.024946515,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.016881401,1,1.016881401,1.05245176,1.016881401,1,1.016881401,1,1.016881401,1,1.016881401,1,1.016881401,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.241224148,1,1.241224148,0.871258849,1.241224148,1,1.241224148,1,1.241224148,1,1.241224148,1,1.241224148,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.06211517,1,1.06211517,0.981248429,1.06211517,1,1.06211517,1,1.06211517,1,1.06211517,1,1.06211517,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.066547414,1,1.066547414,0.927435747,1.066547414,1,1.066547414,1,1.066547414,1,1.066547414,1,1.066547414,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.292652199,1,1.292652199,0.640262845,1.292652199,1,1.292652199,1,1.292652199,1,1.292652199,1,1.292652199,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.279830687,1,1.279830687,1.195974702,1.279830687,1,1.279830687,1,1.279830687,1,1.279830687,1,1.279830687,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.245201022,1,1.245201022,1.257653675,1.245201022,1,1.245201022,1,1.245201022,1,1.245201022,1,1.245201022,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.222950554,1,1.222950554,0.823863989,1.222950554,1,1.222950554,1,1.222950554,1,1.222950554,1,1.222950554,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.276910573,1,1.276910573,1.120855974,1.276910573,1,1.276910573,1,1.276910573,1,1.276910573,1,1.276910573,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28396771,1,1.28396771,1.140853824,1.28396771,1,1.28396771,1,1.28396771,1,1.28396771,1,1.28396771,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.047529589,1,1.047529589,0.955363667,1.047529589,1,1.047529589,1,1.047529589,1,1.047529589,1,1.047529589,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.257402582,1,1.257402582,0.800242138,1.257402582,1,1.257402582,1,1.257402582,1,1.257402582,1,1.257402582,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.081747636,1,1.081747636,0.642548175,1.081747636,1,1.081747636,1,1.081747636,1,1.081747636,1,1.081747636,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.298151061,1,1.298151061,1.210183427,1.298151061,1,1.298151061,1,1.298151061,1,1.298151061,1,1.298151061,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.067803278,1,1.067803278,1.223567348,1.067803278,1,1.067803278,1,1.067803278,1,1.067803278,1,1.067803278,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.105094259,1,1.105094259,1.044481375,1.105094259,1,1.105094259,1,1.105094259,1,1.105094259,1,1.105094259,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.070384409,1,1.070384409,1.3022147,1.070384409,1,1.070384409,1,1.070384409,1,1.070384409,1,1.070384409,1,1
