1,0.858548019,1.200023969,1.767826341,1.024988358
1,1.021539909,1.128027787,1.174010732,1.02350232
1,1.037157613,1.101132776,1.76500226,1.023045535
1,0.908000578,1.235812363,1.444957971,1.054076689
1,0.884446763,0.975771,1.04685704,1.061793645
1,0.964654101,0.925036672,1.617401803,1.112835253
1,0.908418828,1.002050935,1.730573092,1.120749855
1,1.138361337,0.980376795,1.567964597,1.03059495
1,0.978148379,1.057456118,1.121228372,1.057311407
1,0.85270074,0.961259175,1.044792534,1.085235997
1,1.098632481,1.034563611,1.180851126,1.075949701
1,1.130058994,1.194083048,1.286998846,1.139414774
1,0.983251454,0.93749082,0.920660137,1.054334105
1,1.061190081,0.904838835,1.267610068,1.065902542
1,0.976784182,1.13918328,1.10891082,1.053240318
1,0.902826592,0.909844693,0.901880261,1.058733057
1,0.864076126,0.95926764,0.934996373,1.080324296
1,0.995785337,1.220195323,1.433897117,1.124398461
1,1.089788147,1.114223195,1.233678521,1.112451022
1,1.018507062,1.187914321,1.242189054,1.148938719
1,1.078337215,1.06656899,1.673739228,1.095659027
1,1.048633497,1.275204331,1.37491146,1.109525064
1,1.137895581,1.253743972,1.129096466,1.107383301
1,0.977119269,1.124429391,1.598642736,1.142096838
1,1.098923916,1.144329956,1.773412628,1.102710195
1,0.916878139,1.24933289,1.370849056,1.090242141
1,0.914514158,1.286442796,1.606490283,1.066153849
1,0.932501192,1.211889243,1.337730065,1.143214804
1,0.988026013,1.250482949,1.285517971,1.117428036
1,0.854297886,0.938745981,1.10961534,1.084392516
1,1.156867335,0.990940767,1.196885728,1.089507141
1,0.896437665,1.056893947,0.950280091,1.083152587
1,1.045349738,1.227389287,1.137347265,1.111096917
1,0.930495693,1.209784006,1.459039705,1.132436225
1,0.936791748,1.147756181,1.441723556,1.139722004
1,1.014619594,1.176207547,1.561788709,1.093797245
1,1.043975286,0.939348285,0.849354442,1.068865631
1,0.924812519,1.06586117,1.202472877,1.073303406
1,1.141289827,1.147359818,1.670732128,1.107793932
1,0.939578309,1.177316549,0.800507275,1.038433613
1,1.068123801,0.933274987,0.918087165,1.086594953
1,0.97226645,0.982926681,1.363276598,1.08731255
1,0.99378161,1.152318526,0.936236974,1.150509123
1,0.963203674,1.127886199,1.011202983,1.060697862
1,0.886038895,1.15156054,1.089433932,1.130874561
1,0.976451609,1.131381598,0.935880202,1.07380111
1,1.068804099,1.157951109,0.979288501,1.043522952
1,0.933380467,1.229676563,1.696786208,1.13454679
1,1.15643228,1.187558323,1.14985304,1.1499488
1,1.046732911,0.93529241,1.640313477,1.122838413
1,0.972492097,0.911405128,1.017246086,1.028211812
1,1.053238845,1.274478932,0.857720207,1.132059131
1,0.860435385,0.928381934,1.28842107,1.139121894
1,0.944243335,1.163207342,1.566648846,1.051639001
1,0.980777891,1.210748818,1.754005309,1.157170826
1,1.024915595,1.015387196,1.614593066,1.045727849
1,0.875420533,1.172269995,1.48345177,1.102000062
1,1.049174017,1.270644197,1.268070689,1.077072868
1,0.962592484,0.949360304,0.811607836,1.107996688
1,1.096001007,1.138329999,1.552073246,1.052443033
1,1.092484888,0.955915509,1.729096253,1.087009673
1,0.850849508,1.290196941,1.611178414,1.138815766
1,1.130847978,1.245556381,1.691823219,1.126273019
1,0.977582483,1.212973231,1.146695975,1.131385804
1,1.041951616,1.082263865,1.088401726,1.03072465
1,0.957086285,0.988792819,1.219492679,1.15310736
1,1.008224711,0.981380235,1.258241975,1.090337428
1,0.951985083,1.150563676,1.16729485,1.064872421
1,0.918605437,1.218196846,0.887396757,1.120417688
1,0.901693857,1.167035858,1.624291748,1.04390893
1,1.034860125,1.297949745,0.996655173,1.049193822
1,1.027584127,0.962692368,1.438763201,1.075759362
1,0.975565368,1.272101782,1.797024064,1.120153758
1,0.944479827,1.239526827,1.166305742,1.115010505
1,0.851396012,0.963774447,0.850348299,1.157895504
1,1.081470808,1.026867168,1.11504986,1.10351759
1,0.897023707,1.088595,1.34755124,1.15077798
1,0.913786238,1.02152966,1.266454484,1.061057266
1,1.006863091,1.046384598,1.12635726,1.117520654
1,0.957590581,0.969218315,1.577742603,1.045875572
1,1.096941435,1.150030811,0.865480327,1.159607973
1,1.063618219,1.285309634,1.197678157,1.158237577
1,0.847162429,1.037438344,0.969259358,1.092189271
1,1.039681516,1.14656836,1.309317492,1.087907753
1,0.87442193,1.081640916,0.893621288,1.134963099
1,0.875776367,1.103420444,1.016082508,1.038297282
1,1.022137741,0.965510075,1.383512437,1.059511153
1,0.859279145,0.916438592,1.631385801,1.107347887
1,0.880754647,1.265478054,1.190873545,1.040534645
1,1.089922026,1.21675981,1.461635003,1.112701103
1,0.94260333,1.230255406,0.917015553,1.125406159
1,1.137564107,0.941425465,1.584128939,1.061983918
1,1.128596845,1.295404519,1.799010759,1.062779105
1,0.973558624,0.964124978,1.264139221,1.059326811
1,0.855779215,1.004567809,1.52834172,1.136142583
1,1.061985165,0.965101344,1.5205706,1.113921578
1,0.889781952,1.284925103,0.829342142,1.099296082
1,1.149690481,1.271893052,1.305160628,1.045605382
1,0.999877604,1.155730673,1.551366316,1.156088338
1,0.999648528,1.060146305,1.150309513,1.087752249
1,0.904457078,1.184567328,1.414260125,1.119377076
1,1.099946345,1.282943591,0.826077785,1.029179828
1,1.119774124,1.042453239,1.355854899,1.093252263
1,1.08378412,0.954157257,1.666805306,1.147123623
1,0.943422935,0.997658493,1.746240377,1.068087016
