1,1.08964,1.036567879,1.011287849,1.087846142
1,0.85179,1.290398852,1.211780787,1.039993927
1,1.03826,1.114494953,1.20919426,1.128588835
1,1.06798,1.095593942,1.701893455,1.147375931
1,0.94673,0.930991942,0.838164774,1.125422196
1,0.94416,0.951165065,1.200492105,1.111059887
1,1.11104,1.278038759,1.578165333,1.075836119
1,0.91084,1.077283332,1.232592499,1.066092025
1,1.04634,1.08558763,1.379149517,1.090410228
1,1.13403,1.191079825,1.224900249,1.104265625
1,1.15455,0.925180841,1.287708421,1.132929508
1,1.11775,1.099580274,0.924539644,1.140751745
1,0.9706,1.00311039,1.633407583,1.159670279
1,0.92807,1.079061593,1.513067593,1.147414316
1,1.12212,1.220275231,0.964311375,1.02232928
1,1.15141,1.270851808,1.431362398,1.020556308
1,1.04353,1.225044248,1.103360782,1.131102224
1,1.106,1.02561792,1.202623449,1.111589296
1,1.02144,1.070125713,1.147098455,1.062105531
1,1.11328,0.92544616,1.222449705,1.063639331
1,1.1094,1.050744308,1.682180372,1.133273203
1,0.90324,1.264424964,1.638726554,1.105076292
1,0.95225,1.159474765,0.867235728,1.131423826
1,1.11199,0.977632278,1.157411343,1.134857063
1,0.89729,1.134533653,1.030757153,1.054294398
1,1.0296,0.931507812,1.69846278,1.088681687
1,0.86312,1.135802205,1.319294307,1.119404375
1,1.05001,1.060633318,1.723311508,1.085431441
1,0.94883,1.053680443,1.433153509,1.078816279
1,0.92614,1.274740379,1.329090164,1.148436285
1,0.97623,1.298725251,1.647124772,1.072965816
1,1.04827,1.009248578,1.387024112,1.031966391
1,1.08275,1.185237266,1.336687918,1.068719978
1,1.00606,1.197423125,1.128804906,1.042504519
1,1.0906,1.141137515,1.003441386,1.122861474
1,1.00572,1.116514221,0.856260669,1.103152862
1,0.84047,1.222208218,1.240272493,1.110380224
1,1.14353,1.090654149,1.218180119,1.042697005
1,0.93218,1.037295156,1.629973006,1.080275739
1,0.84178,1.280555132,1.46690834,1.04622698
1,1.01076,1.112912936,1.683081863,1.035019702
1,1.03008,1.128879695,1.005275558,1.023437372
1,0.94922,1.075879933,1.159543383,1.154036018
1,1.15593,1.187298559,1.745347751,1.024358132
1,1.12801,1.146242301,1.338171773,1.069485061
1,1.06224,1.289455717,1.524732016,1.068805712
1,0.97408,1.145310428,0.881236981,1.073122894
1,0.97846,0.970611853,1.265739015,1.118829922
1,1.04962,0.937485295,1.303762644,1.097155698
1,1.14046,1.072514533,1.692451385,1.020370247
1,1.13932,1.133803678,1.170936982,1.030401328
1,0.874,1.049654338,1.261239966,1.027124538
1,0.9007,1.035119405,1.402708993,1.072168452
1,1.05517,1.221032953,1.688450844,1.058216938
1,0.89024,0.982322388,1.154858073,1.158898315
1,0.93667,0.933153694,1.667080926,1.092220569
1,0.84997,1.063394687,1.252021194,1.030255011
1,0.94131,1.225579907,1.280446815,1.105868356
1,1.13866,1.174225044,0.834039164,1.140522434
1,1.13961,0.907541993,1.268031288,1.022533732
1,0.91044,1.283574749,1.484876371,1.04956988
1,1.13322,0.929075832,1.60926071,1.037164456
1,0.87455,1.257266124,1.543528842,1.055414282
1,0.90008,1.080832229,1.182046285,1.066262587
1,0.87789,1.107504728,1.264490019,1.04922897
1,0.92878,1.166088167,1.584850727,1.135828382
1,0.88338,1.024855707,1.580760588,1.067641763
1,1.15828,1.278650426,1.016877611,1.089306166
1,1.15736,0.930751226,0.892388238,1.096897586
1,0.94785,1.20500828,1.133363209,1.090760238
1,1.07554,0.979812028,1.659081484,1.057405102
1,1.08764,0.990923101,1.506741411,1.024119517
1,1.09108,1.233446012,1.427244484,1.121864033
1,1.05771,0.991837902,0.984981306,1.08803533
1,0.85362,1.271863011,1.406195186,1.029988911
1,0.94357,1.100439635,1.714161983,1.04536468
1,1.12876,1.288296691,0.975491635,1.086075234
1,0.97579,1.069311369,1.253489926,1.064498006
1,0.87217,0.98078529,1.704194599,1.133440313
1,0.98011,1.105025449,1.269264149,1.117395339
1,0.86376,1.158274509,0.853239214,1.131880793
1,1.09683,1.068011888,1.574668907,1.076750364
1,1.02575,0.936858752,0.932772782,1.096055056
1,1.1479,1.020325871,1.11065887,1.131634699
1,1.1412,1.167600702,1.366559732,1.059938893
1,0.9776,0.989243402,1.582197193,1.138598817
1,0.91168,1.065103053,1.059050817,1.079406344
1,0.9981,1.186815209,1.314341009,1.057219766
1,0.89819,1.1860874,0.844247183,1.113220884
1,0.98728,0.928604235,1.048939232,1.029696459
1,1.13419,1.005116298,1.39566694,1.140566119
1,0.89022,1.163410107,1.143075106,1.057014754
1,0.97694,1.068855383,1.301434461,1.094487246
1,1.14876,1.020721523,1.592653179,1.065392958
1,1.1499,1.248221839,1.328690247,1.078366452
1,1.04846,1.132375527,1.118789629,1.071477048
1,1.04185,1.254324673,0.814255007,1.151660156
1,1.13718,1.207481315,0.887753748,1.081322312
1,1.02389,1.235869495,1.316664912,1.147547534
1,0.93442,1.291026347,1.515463372,1.03491702
1,0.95263,1.268607369,0.906156254,1.105349256
1,1.11442,1.2122181,1.425929978,1.031181172
1,0.85327,1.010016153,0.854255692,1.058660175
1,1.08869,1.019815297,1.19239176,1.156072811
1,0.98848,1.259483296,1.277776704,1.156352658
1,0.97797,1.173315598,1.507975994,1.038484034
1,1.12226,1.098379173,0.914515056,1.080965884
1,1.13554,1.199503776,1.194669602,1.097777871
1,1.11923,1.143201297,1.370729264,1.022025248
1,0.96447,1.273446112,1.000049752,1.134283651
1,0.96998,0.974507056,1.151170915,1.022223257
1,0.86243,1.184302558,1.335816579,1.085117969
1,0.99381,1.167394335,1.349080511,1.067225882
1,0.89948,1.009015651,1.620454932,1.120285367
1,0.94478,1.049148046,1.123769891,1.10799438
1,0.87342,1.145695615,1.697759906,1.035445746
1,0.93948,0.987287251,1.455493612,1.060303747
1,0.9353,1.296696744,1.090856106,1.056087976
1,1.02333,1.166686237,0.931762505,1.062611124
1,0.85743,1.299961405,1.165706693,1.036688975
1,1.08593,0.924282355,0.978345557,1.020236253
1,0.87669,1.144830423,1.171975293,1.023268239
1,1.09286,1.209673448,0.927777889,1.148190473
1,0.90179,1.035332655,1.137956841,1.090477418
1,1.06165,0.905374551,1.58769543,1.024273126
1,1.03371,1.206818513,0.916350412,1.078691163
1,0.84955,1.165233117,1.443808487,1.029448529
1,0.99796,1.054069661,1.611924443,1.063080505
1,1.09011,1.08366186,1.776145989,1.047310743
1,0.86826,0.950528441,1.676592702,1.110001894
1,0.97948,1.122040233,1.032174459,1.142082786
1,1.10026,1.256829273,1.29538855,1.102540352
1,1.10312,1.250471324,1.250296521,1.095760971
1,0.99732,1.011535049,1.674667358,1.052584161
1,1.01834,1.008574251,1.095927493,1.112213596
1,0.99094,1.21839006,1.197406351,1.131496523
1,0.86696,1.178864538,0.860961675,1.081267583
1,0.8926,1.064782376,1.383857616,1.061140135
1,1.09123,0.945334246,0.951646485,1.141734806
1,1.02007,0.9578088,1.417471228,1.117541331
1,0.96496,1.013434184,1.579479013,1.119239101
1,1.05939,1.088286581,1.510012327,1.028103184
1,0.9472,1.272633421,0.960701934,1.119568697
1,0.9842,0.97267768,0.993349136,1.133065234
1,1.14289,1.137798798,1.562772143,1.043235735
1,0.9717,0.920220963,0.996661485,1.056368556
1,1.08146,1.293931116,1.308967013,1.038698415
1,0.96571,1.181133628,0.910714016,1.153853926
1,1.04047,0.981672569,1.451683927,1.04091092
1,1.02715,1.054738732,1.227253009,1.095956337
1,1.15185,1.104062823,1.64909764,1.093486086
1,0.95497,1.044426037,1.040624259,1.074761154
1,1.15617,1.21615559,1.141408232,1.14439788
1,0.94015,0.960660927,1.340646849,1.107881104
1,1.0806,0.983220184,1.706394466,1.077093617
