0.866933316,0.866933316
0.929637755,0.929637755
1.106949803,1.106949803
1.09985226,1.09985226
0.927413444,0.927413444
1.113279037,1.113279037
0.903984034,0.903984034
1.02385567,1.02385567
1.021175102,1.021175102
0.900146788,0.900146788
0.886317471,0.886317471
0.897686481,0.897686481
1.014332588,1.014332588
0.85621851,0.85621851
1.087935012,1.087935012
0.898740126,0.898740126
1.033618654,1.033618654
0.865120982,0.865120982
1.051375042,1.051375042
1.151697357,1.151697357
0.938482061,0.938482061
1.147619815,1.147619815
1.139370543,1.139370543
0.820877823,0.820877823
0.859514264,0.859514264
0.922179121,0.922179121
0.991958761,0.991958761
1.194996077,1.194996077
1.090377255,1.090377255
1.17513886,1.17513886
1.154200068,1.154200068
1.152718053,1.152718053
1.167226121,1.167226121
0.809308938,0.809308938
1.1789895,1.1789895
1.020294047,1.020294047
1.043070546,1.043070546
0.966964665,0.966964665
1.038201129,1.038201129
1.14393692,1.14393692
0.926657699,0.926657699
1.183271375,1.183271375
1.046604035,1.046604035
1.058966543,1.058966543
0.868036637,0.868036637
1.126934547,1.126934547
1.04771316,1.04771316
1.126482179,1.126482179
1.070230255,1.070230255
0.801809508,0.801809508
1.133790599,1.133790599
0.813008416,0.813008416
0.937954658,0.937954658
1.116030703,1.116030703
0.993303434,0.993303434
1.151547286,1.151547286
1.073617367,1.073617367
1.154462256,1.154462256
1.149001719,1.149001719
0.807737497,0.807737497
0.858544835,0.858544835
1.135468762,1.135468762
1.098730778,1.098730778
0.869686904,0.869686904
1.184877101,1.184877101
0.960320177,0.960320177
0.992282691,0.992282691
0.86723815,0.86723815
1.135658843,1.135658843
0.85048696,0.85048696
0.908854798,0.908854798
1.00520933,1.00520933
0.814624314,0.814624314
1.024567082,1.024567082
1.010707843,1.010707843
0.969981583,0.969981583
0.819598664,0.819598664
0.976010036,0.976010036
0.860598445,0.860598445
0.992517911,0.992517911
0.808972494,0.808972494
0.838767499,0.838767499
1.141430164,1.141430164
0.974170586,0.974170586
1.188899185,1.188899185
0.945552274,0.945552274
1.05606031,1.05606031
0.985858495,0.985858495
0.897195269,0.897195269
1.015217237,1.015217237
0.974603664,0.974603664
1.189266317,1.189266317
0.91740354,0.91740354
1.025981271,1.025981271
0.803218184,0.803218184
1.103549214,1.103549214
1.069707051,1.069707051
0.869556348,0.869556348
1.119564368,1.119564368
1.116821894,1.116821894
1.054319075,1.054319075
1.132245736,1.132245736
0.833558093,0.833558093
0.905678274,0.905678274
0.925753159,0.925753159
0.939915709,0.939915709
0.836350982,0.836350982
1.054521653,1.054521653
1.087357078,1.087357078
0.817952635,0.817952635
0.826975404,0.826975404
1.131763094,1.131763094
1.083735283,1.083735283
0.989233144,0.989233144
0.913505379,0.913505379
1.155761326,1.155761326
0.806946906,0.806946906
1.070854169,1.070854169
0.966548317,0.966548317
0.923492599,0.923492599
0.984843792,0.984843792
1.037266775,1.037266775
0.855746264,0.855746264
0.906635396,0.906635396
1.157617318,1.157617318
0.998842973,0.998842973
0.89822403,0.89822403
1.002201725,1.002201725
1.029223264,1.029223264
1.10102104,1.10102104
0.978744219,0.978744219
0.883809373,0.883809373
1.01024042,1.01024042
1.053938795,1.053938795
1.09131359,1.09131359
0.8013784,0.8013784
0.841795616,0.841795616
0.894162879,0.894162879
1.187916335,1.187916335
1.090768337,1.090768337
0.925429869,0.925429869
1.140376559,1.140376559
0.862100409,0.862100409
1.116717877,1.116717877
1.114810133,1.114810133
0.938327028,0.938327028
1.130223963,1.130223963
0.843020584,0.843020584
0.94651608,0.94651608
0.978936134,0.978936134
0.876043092,0.876043092
0.847581166,0.847581166
0.968580653,0.968580653
1.094572947,1.094572947
1.071239121,1.071239121
1.140731285,1.140731285
1.119828609,1.119828609
0.821574171,0.821574171
0.853041716,0.853041716
1.175718201,1.175718201
1.105976771,1.105976771
0.979707427,0.979707427
0.86195579,0.86195579
1.002940435,1.002940435
1.084190434,1.084190434
1.01942184,1.01942184
1.158689584,1.158689584
0.991115178,0.991115178
0.957298741,0.957298741
0.971690442,0.971690442
1.184102745,1.184102745
0.94317145,0.94317145
1.095776427,1.095776427
0.923848903,0.923848903
0.811500854,0.811500854
0.956466752,0.956466752
1.170588177,1.170588177
1.079140349,1.079140349
1.031642704,1.031642704
1.169079261,1.169079261
0.977353365,0.977353365
0.822741992,0.822741992
0.886472791,0.886472791
0.909360693,0.909360693
1.034941444,1.034941444
0.980724424,0.980724424
0.895267945,0.895267945
1.038873269,1.038873269
1.196611045,1.196611045
1.065988992,1.065988992
0.954083691,0.954083691
1.052075878,1.052075878
1.103123443,1.103123443
1.110371667,1.110371667
1.102255309,1.102255309
0.844826808,0.844826808
0.839004762,0.839004762
0.823462685,0.823462685
1.013519781,1.013519781
0.873587463,0.873587463
0.826372465,0.826372465
1.095194824,1.095194824
0.861110307,0.861110307
1.079312132,1.079312132
1.145770198,1.145770198
0.934281044,0.934281044
1.169638028,1.169638028
0.815758779,0.815758779
1.085898655,1.085898655
1.149302488,1.149302488
1.001571126,1.001571126
0.896718339,0.896718339
1.089068615,1.089068615
0.980245122,0.980245122
0.849767912,0.849767912
1.12195216,1.12195216
1.029695168,1.029695168
0.996223478,0.996223478
0.947136526,0.947136526
0.935371512,0.935371512
0.902931117,0.902931117
0.998571553,0.998571553
0.881341856,0.881341856
1.007093834,1.007093834
1.181469855,1.181469855
1.197107744,1.197107744
0.864142299,0.864142299
0.983858972,0.983858972
1.115672797,1.115672797
0.942211583,0.942211583
0.984490009,0.984490009
1.157257895,1.157257895
1.104260525,1.104260525
1.161531805,1.161531805
1.132484953,1.132484953
0.932645888,0.932645888
1.190158675,1.190158675
1.126228849,1.126228849
0.868806134,0.868806134
1.143171107,1.143171107
0.824527366,0.824527366
1.140977042,1.140977042
1.198572602,1.198572602
0.835295569,0.835295569
1.105396181,1.105396181
1.178008459,1.178008459
1.133548757,1.133548757
0.910165891,0.910165891
0.88828718,0.88828718
1.137707547,1.137707547
1.189926943,1.189926943
0.839219788,0.839219788
1.199597545,1.199597545
1.032529703,1.032529703
1.097696532,1.097696532
1.060426747,1.060426747
0.883227141,0.883227141
1.024181083,1.024181083
0.832516145,0.832516145
1.171526916,1.171526916
0.962533645,0.962533645
1.033085879,1.033085879
0.835125808,0.835125808
1.109617696,1.109617696
0.893071676,0.893071676
0.85094303,0.85094303
0.924260163,0.924260163
1.191229701,1.191229701
1.082580782,1.082580782
0.993744816,0.993744816
0.955616041,0.955616041
0.827536163,0.827536163
1.146138983,1.146138983
0.846162374,0.846162374
1.193403043,1.193403043
0.844041269,0.844041269
1.010915608,1.010915608
0.929386254,0.929386254
0.910948907,0.910948907
0.975524529,0.975524529
0.833898345,0.833898345
1.17955997,1.17955997
0.983028303,0.983028303
1.05165929,1.05165929
1.019965074,1.019965074
0.804331034,0.804331034
0.861308486,0.861308486
1.131446609,1.131446609
0.950100409,0.950100409
0.951566385,0.951566385
1.074735575,1.074735575
1.187331721,1.187331721
0.802430034,0.802430034
1.194539749,1.194539749
1.096886162,1.096886162
0.987974572,0.987974572
0.851624487,0.851624487
0.90801217,0.90801217
1.191975627,1.191975627
0.94786949,0.94786949
1.162242284,1.162242284
0.977960182,0.977960182
1.104912671,1.104912671
0.897262406,0.897262406
1.006495638,1.006495638
1.190792078,1.190792078
1.096162072,1.096162072
1.039808765,1.039808765
1.17760386,1.17760386
1.021577657,1.021577657
1.187123552,1.187123552
1.061598692,1.061598692
0.915321438,0.915321438
1.035822172,1.035822172
0.866453578,0.866453578
0.914349305,0.914349305
1.055469367,1.055469367
0.944432018,0.944432018
0.907347165,0.907347165
1.113995767,1.113995767
0.805865138,0.805865138
0.870347549,0.870347549
0.898854381,0.898854381
1.096758539,1.096758539
0.948583361,0.948583361
1.01255881,1.01255881
1.148612378,1.148612378
1.064628836,1.064628836
1.190835264,1.190835264
1.120910625,1.120910625
0.85255094,0.85255094
0.902013011,0.902013011
1.188364048,1.188364048
0.831715597,0.831715597
1.109474061,1.109474061
1.054956738,1.054956738
1.045996419,1.045996419
1.008464648,1.008464648
0.972248602,0.972248602
1.041827562,1.041827562
0.831488596,0.831488596
0.920106855,0.920106855
1.101981491,1.101981491
1.19242571,1.19242571
1.046085793,1.046085793
1.181610252,1.181610252
1.012813699,1.012813699
0.918924755,0.918924755
0.981372647,0.981372647
1.000178808,1.000178808
1.032157462,1.032157462
1.192989283,1.192989283
1.153118257,1.153118257
0.91781804,0.91781804
0.825692833,0.825692833
0.997216415,0.997216415
0.999323143,0.999323143
0.940029954,0.940029954
1.007870174,1.007870174
0.87565599,0.87565599
0.977163798,0.977163798
1.106063802,1.106063802
0.998331172,0.998331172
0.954998671,0.954998671
0.941875316,0.941875316
0.923074077,0.923074077
0.930660673,0.930660673
0.839652617,0.839652617
0.825029532,0.825029532
0.918789809,0.918789809
1.002413844,1.002413844
0.866010669,0.866010669
0.928284851,0.928284851
1.048433782,1.048433782
0.986679434,0.986679434
1.168050889,1.168050889
1.137578735,1.137578735
0.816414854,0.816414854
1.092675008,1.092675008
0.800572379,0.800572379
0.879744693,0.879744693
0.965950381,0.965950381
0.88032449,0.88032449
0.808729447,0.808729447
1.078684562,1.078684562
0.851509209,0.851509209
0.932002085,0.932002085
1.044498183,1.044498183
1.057993765,1.057993765
1.114625471,1.114625471
1.153433345,1.153433345
1.072988634,1.072988634
1.034704234,1.034704234
0.879088073,0.879088073
1.113187311,1.113187311
1.022614924,1.022614924
0.91654804,0.91654804
1.027481553,1.027481553
0.995909406,0.995909406
1.125603092,1.125603092
1.168775206,1.168775206
1.053126411,1.053126411
0.871914159,0.871914159
1.026968561,1.026968561
1.001843796,1.001843796
1.071644018,1.071644018
1.021756783,1.021756783
1.067833776,1.067833776
1.118914883,1.118914883
1.161990029,1.161990029
0.811181909,0.811181909
1.074913535,1.074913535
1.015999218,1.015999218
0.842052158,0.842052158
0.837269918,0.837269918
1.121407035,1.121407035
1.172791555,1.172791555
0.83064563,0.83064563
1.059628157,1.059628157
1.132962027,1.132962027
0.887729172,0.887729172
1.195841614,1.195841614
0.81419952,0.81419952
0.862649914,0.862649914
0.995061265,0.995061265
0.936918439,0.936918439
0.90057158,0.90057158
0.911363408,0.911363408
1.180549562,1.180549562
0.912769002,0.912769002
0.976430596,0.976430596
1.073270214,1.073270214
1.137065652,1.137065652
0.903507471,0.903507471
0.983244256,0.983244256
0.989943595,0.989943595
0.848267394,0.848267394
